tweet
RT @NYDailyNews: YOU SON OF A MITCH!  Cuomo: ‘I dare you’ to let states declare coronavirus bankruptcy in scathing new attack on GOP https:…
"RT @Megankstack: Sorry to burst bubbles, but it’s hot and sunny all year round in Singapore and we’re still getting hammered by the coronav…"
RT @JackPosobiec: US Air Force Academy Sees Second Cadet Suicide in Matter of Days https://t.co/VEfj5Q33wA
"RT @realDonaldTrump: Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators, building hospitals,…"
"RT @_whitneywebb: @JustinCzas @LibertyBlitz An article on this topic you would like, Mike:   https://t.co/fhWkyR8GLD"
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
RT @WildPalmsLtd: Thousands of armed right-wing militants are plotting a violent uprising against the U.S. government during the coronaviru…
"RT @CNN: London's Metropolitan Police has arrested more than 4,000 people for domestic abuse since the imposition of restrictions to stop t…"
"Sorry trump supporters, I’ve never had a doctor tell me “ I am going to prescribe you a disinfectant.”  #coronavirus https://t.co/bCdd4LgCMG"
RT @chrismelberger: @realDonaldTrump ??? don’t we have a coronavirus thing going on right now
"RT @realDonaldTrump: Getting VERY good reviews of the job the Federal Government is doing on CoronaVirus. Ventilators, building hospitals,…"
"RT @benshapiro: She's a ridiculous person. Trump didn't tell people to inject Lysol, and McConnell said that if states racked up tens of bi…"
RT @kcarruthers: Hmmm schools might not be so safe: Coronavirus at Marist College NZ cluster rose to 93 cases #covid19  https://t.co/r7PZie…
RT @nypost: Ex-CEO sentenced in college admissions scam asks to serve time at home over coronavirus https://t.co/mHCqpWlqDR https://t.co/ip…
"RT @CNN: Indonesia has temporarily banned domestic road, air and sea travel starting Friday to prevent the spread of coronavirus, as millio…"
RT @middleageriot: Electing Donald Trump to drain the swamp is the political equivalent of drinking bleach to kill the coronavirus.
"RT @washingtonpost: Short on cash, scared of coronavirus, Georgia businesses grapple with reopening https://t.co/by5dX7Jppf"
"RT @Thomas1774Paine: Amazon sued for ‘price gouging as cost of essential items soared by up to 1,000%’ during coronavirus pandemic https://…"
RT @mog7546: America's BIBLE BELT played down the pandemic and even cashed in  Now dozens of pastors are DEAD  The nation's largest African…
RT @keepfighting150: Fredo really!!! You are such a hypocrite you make me puke 🤮 Why don’t you crawl back in your basement!!  https://t.co/…
"RT @cjtruth: While Media Mocks Trump for Suggesting Light Treatment for Coronavirus Patients, Bio-Tech Company Working With FDA and Cedars-…"
Aid for Coronavirus is about saving lives   US postal service got screwed already by Republicans looks like Republi… https://t.co/p0gzPZUl5P
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
RT @CharlesPPierce: It is precisely this situation for which the 25th was designed. https://t.co/RqOD9Wgb9Y
"RT @EvanMcMullin: After the Trump/coronavirus nightmare ends, I hope we’ll experience a cultural change in which more recognize ignorance a…"
RT @nytimes: Health professionals and even the makers of household disinfectants pleaded with Americans not to inject or ingest their produ…
"RT @spectatorindex: UNITED STATES  2018-19 flu season: 34,200 deaths  2019 car accidents: 38,800 deaths  2020 coronavirus outbreak: 52,000…"
RT @Politics_Polls: NEW MEXICO Biden 52% (+12) Trump 40%  @ppppolls / @The_M_I (D) 4/20-21 https://t.co/mzgHDuavKb
"RT @Shamindan1: The #refugees detained in Australia have suffered enough. Release these innocent, vulnerable people before they get infecte…"
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
RT @dijoni: The Chinese are missed treating African’s in china over the coronavirus. But at the same time about 50 Chinese escape from a qu…
https://t.co/QGJsm101IE (LV.12) From Bleach To Warm Weather: Trump&amp;#39;s Dangerous Coronavirus &amp;#39;Cures&amp;#39; | Hu… https://t.co/fb52ujiDOD
"While Media Mocks Trump for Suggesting Light Treatment for Coronavirus Patients, Bio-Tech Company Working With FDA… https://t.co/8fboX0j5jv"
"RT @TIME: Meet Violet, the robot that can kill the COVID-19 virus https://t.co/WyL3seY15g"
"RT @ryanstruyk: Reported US coronavirus deaths:  Feb. 24: 0 deaths Mar. 24: 704 deaths Apr. 24: 51,017 deaths"
"RT @maddow: ""Mr. Trump abruptly announced that he would be speaking at West Point. That was news to everyone, including West Point. They ar…"
"RT @nytopinion: The problem is not that policymakers are trying to help those who are better off, but that they are not trying hard enough…"
RT @4GWDOTDOTDOT: One-third of Escambia County's 434 coronavirus cases tied to long-term care centers https://t.co/5z1iC95PzB via @
"RT @maddow: ""Mr. Trump abruptly announced that he would be speaking at West Point. That was news to everyone, including West Point. They ar…"
"RT @washingtonpost: Pentagon, under scrutiny about aircraft carrier captain, defers decision on his future https://t.co/AlQzwadKJu"
"RT @eugenegu: Clorox, Tide Pods, and Lysol will kill the coronavirus. No question about it. But if you are infected, then the coronavirus i…"
"RT @drcraigwax: “We don’t need more respirators, we need less people on respirators.”  Listen NOW: Your Health Matters Dr. Vladimir Zelenko…"
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
RT @brithume: This looks like a well-done sample. Findings consistent with other studies indicating far wider disease spread than we though…
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
"RT @CDCgov: If you have diabetes, you are at higher risk for getting seriously ill from #coronavirus. Learn how you can take steps to prote…"
RT @NARAL: Your reproductive freedom should never depend on what state you live in. https://t.co/1rKlaq5TYK
"My hubby sent me this, seems accurate. The enemy doesn’t exist because Trump can’t see it! So that little brain isn… https://t.co/d9iqj2MTvb"
RT @RepJoshHarder: I hope this goes without saying – but PLEASE DO NOT drink or ingest household cleaning products like Lysol or Clorox – i…
RT @billmaher: Stop trying to get me to watch Tiger King. I already have to watch one bottle-blonde from reality TV. And the other reason I…
"RT @BernieSanders: Our ""stable genius"" president has suggested that injecting disinfectant might be an effective approach to treating coron…"
RT @flowstoowet: @Eminem Em said he knows right now sucks (Coronavirus) but remember it won’t last forever
"RT @news_ntd: All crew members from the aircraft carrier USS Theodore Roosevelt have been tested for the #CCPvirus (#coronavirus), with 840…"
WHO launches ambitious global project to develop Covid-19 medical products https://t.co/k6hv3OO66k via @statnews
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
RT @GoalNews: Investigation incoming.  The March 11 fixture was the last major football game to be played in England before the coronavirus…
"RT @Thomas1774Paine: Amazon sued for ‘price gouging as cost of essential items soared by up to 1,000%’ during coronavirus pandemic https://…"
"RT @spectatorindex: ITALY: For the first time, the country yesterday reported more recoveries from coronavirus in a day than new cases."
"RT @BillyBaldwin: About to speedball some Ajax, Lysol with bleach and some Hydroxychloroquine... then stare directly into a solar eclipse.…"
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
RT @CNN: A Wisconsin creamery is keeping a refrigerator outside of its store fully stocked with free milk and other dairy products to help…
You can do this with God!  @Tonyliuzzo   #FBCFamily #FBC #FBCColumbus #Fellowship #FellowshipBaptistChurch… https://t.co/fAohqpfilt
"RT @RepMaxineWaters: Trump, when are you going to say a word of sympathy &amp; condolences to the families &amp; friends of the 50k coronavirus vic…"
RT @TheNewDailyAu: How serving in Afghanistan helped this nurse battle coronavirus  https://t.co/eE5K7GNrPO
"RT @BJHeart89: She admits adding 1/2 cup of Clorox to her bath water !!!Cristina Cuomo says she treated her coronavirus with Clorox baths,…"
RT @chelseahandler: I have a fun idea: why don’t we have Trumps personal doctor/ carny inject Trump with the coronavirus and then we can te…
RT @nascarred14: SHOCKING: 80% of Swine Flu Victims were Under 65 - No Lockdown... 84% of Coronavirus Victims Are Over 60 - Lockdown Requir…
"RT @Rashidajourno: Less than two months after he was released from a Melbourne immigration detention centre, Hazara asylum seeker Noor Ali…"
USDA let poultry plants put workers close together even as they got sick from coronavirus. https://t.co/kwWrLDLnDc
"RT @abc7newsbayarea: #SingOutSF: If you're feeling down because of the #coronavirus pandemic, Tony Bennett's classic ""I Left My Heart in Sa…"
"RT @DiamondandSilk: The left-wing media smeared us for questioning whether the number of deaths were inflated. When this is over, most stat…"
"RT @RealCandaceO: I reported on this over a month ago, and everyone thought it was a conspiracy. Now health departments are admitting they…"
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
"RT @SimonBanksHB: ""The Victorian Liberal Party is considering asking for federal government JobKeeper payments to keep its staff employed a…"
"RT @Reuters: Showdown looms between Silicon Valley, U.S. states over contact tracing apps https://t.co/12L9yrDAnX https://t.co/J1UQQpqA5l"
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
"RT @MSNBC: “50,000 that’s almost half the number of soldiers that we lost in World War I,” presidential historian Michael Beschloss says of…"
RT @RWPUSA: Bring back the Captain!  Navy Leaders Recommend Reinstating Roosevelt Captain Fired Over Virus Warning https://t.co/ybiBP4Ufd4
RT @MarkDice: BREAKING: @ChrisCuomo's wife added bleach to her baths after being tested positive for coronavirus.    (Not Satire)   https:/…
"RT @robbysoave: Also, if anyone needed more evidence that Betsy DeVos's Title IX reforms are desperately needed: The university deemed John…"
"RT @threadreaderapp: @JonUPS_ Hi! you can read it here: @axios: SCOOP: Trump plans to pare back his coronavirus press conferences, accordin…"
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
"RT @MichaelKugelman: ""Islamabad has declined to take a tougher line on the mosque issue because it defers to the power of religious figures…"
RT @M_RevereUSA: SHOCKING: 80% of Swine Flu Victims were Under 65 - No Lockdown... 84% of #Coronavirus Victims Are Over 60 - Lockdown Requi…
RT @nexton9news: Denver's stay-home order will go through May 8. Colorado is preparing to ease restrictions next week. Kyle speaks with bot…
"RT @Megankstack: Sorry to burst bubbles, but it’s hot and sunny all year round in Singapore and we’re still getting hammered by the coronav…"
RT @dcexaminer: .@FLOTUS sent care packages to hospitals in 10 states that are dealing with the coronavirus pandemic.  They are geared towa…
Why Won't MLB Teams Issue Refunds? https://t.co/Z4YL45mlLS
"RT @NicoleSganga: Today, the Trump campaign launched its official ""Trump 2020"" app.   Its developer @phunware received a $2.85 million loan…"
RT @HaltonFood: Growth spurt: Edmonton's community garden program gets COVID rules and room to expand https://t.co/ozK86Bkuws
"RT @morethanmySLE: Please WATCH: We've all known such tremendous sacrifices that we have made during #Covid_19   For Katie Coelho, her husb…"
"RT @CNN: The President was afraid to take questions today during the coronavirus briefing, says @andersoncooper. “He took questions earlier…"
"RT @AC360: .@Andy Cohen, who survived coronavirus, says he was told he’s ineligible to donate his antibody rich plasma to help those battli…"
"RT @TIME: While Tom Hanks diligently stayed in self-isolation after testing positive for the coronavirus to avoid spreading it, there was n…"
RT @alfonslopeztena: Coronavirus has been detected on particles of air pollution by scientists investigating whether this could enable it t…
RT @dsmilde: Irrigation systems are halted in the western Andean highlands and laborers cannot get to fields for harvest. The fuel shortage…
RT @AJENews: Hundreds of Muslims who took refuge in relief camp following February violence vacated after lockdown was imposed. https://t.c…
"RT @EU_Commission: While we focus on fighting coronavirus, our work on the #EUGreenDeal continues.  We approved €177 million in funding to…"
"#Coronavirus: #US death toll passes 50,000 in world's deadliest outbreak https://t.co/C0B1DIYTL2"
Life is like lemons and the Coronavirus just bit it skin and all
YALL MY OLD SUGAR DADDY THAT NEVER TOOK ME OUT OF THE WILL TOLD ME HE TESTED POSITIVE FOR CORONAVIRUS EHAT DO I DO
RT @Timmo314: @StoneSculptorJN @NoFascistLies I do not know where you are getting such dangerously bad information but  you should seek inf…
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
RT @RitaPanahi: From the start of the coronavirus crisis the World Health Organisation has kowtowed to China and uncritically accepted the…
"RT @leahmcelrath: Because I think this story is so important, I've converted it and taken screen grabs so you can all read it:  ""Young and…"
RT @nypost: Nestle sales have surged thanks to coronavirus food stockpiling https://t.co/O5NMCcVd7L https://t.co/9GMyjPgCSQ
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
"RT @the_USO: Sorry to disrupt your scrolling, but as our troops face lockdowns on bases and aboard ships with coronavirus outbreaks, anxiet…"
"RT @nascarred14: Pelosi Spreads Dangerous Misinformation Amid Coronavirus Pandemic: ""The President is Asking People to Inject Lysol Into Th…"
RT @Animal18Willie: Column: Injections of bleach and beams of sunlight to cure the coronavirus? President Trump is self-destructing https:/…
RT @DevinNunes: Coronavirus testing: MSU researcher's test detects COVID-19 in minutes ⁦@CDCgov⁩ ⁦@US_FDA⁩  https://t.co/7ufXP8rf3b
"RT @CNN: Elmo, meet Dr. Sanjay Gupta. CNN and @SesameStreet are teaming up for The ABC’s of Covid-19: A #CNNSesameStreet Town Hall for Kids…"
"RT @AnnaESanders: NYC Poison Control Center saw 30 cases of exposure to Lysol, bleach &amp; other cleaners in 18 hours after Trump’s suggestion…"
RT @JudicialWatch: .@realDonaldTrump’s bold gamble on hydroxychloroquine appears to be paying off. Medical professionals in NY tell Judicia…
RT @7NewsAustralia: .@tomhanks has written a heart-felt letter to a young Gold Coast boy named Corona. The 8-year-old was being bullied at…
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
Those are the coronavirus toes that keep popping up on the news https://t.co/C8EffSEhUf
RT @trish_regan: The left wing media establishment has proven its bias over and over again. NOW #MSNBC asks if there’s a “silver lining” to…
"RT @LibsInAmerica: Australia's Chief Medical Officer, Brendan Murphy, struggles to hide a few giggles as he's asked about Trump's comments…"
RT @ruthbenghiat: This is what I am talking about. The coronavirus $ is being used to re-elect Trump.
https://t.co/0HzlLY9xsX You’ll never look at coronavirus the same after hearing what Tucker Carlson just said the o… https://t.co/jQtBGlhoMc
"RT @shiroihamusan: @guardianworld People also watched censorship and deprivation of freedom in China for decades, and now we have #coronavi…"
RT @emptywheel: This is a great portrait of the dilemma of being Dr. Birx (WaPo photo).   https://t.co/LX1dapsnst https://t.co/uTV4C4uszK
"RT @ryanstruyk: In order to be on track for ~68,000 US coronavirus deaths in the latest University of Washington model cited by the White H…"
RT @dhpierson: Indonesia is paying a stiff price for waiting too long to respond to the pandemic. The country is now playing catch-up to av…
RT @kyodo_english: What Japan's hikikomori can teach us about self-isolation  Read the story by our reporter @DonicanL  #coronavirus #Coron…
"RT @SecDef19: I believe that Captain Crozier's brave actions likely saved lives, even knowing his career may be forfeit. He is the kind of…"
"RT @DocTucson: A key supplier of the chemicals needed to test for coronavirus, France’s Biomérieux has given its proprietary formula to the…"
"RT @DrEricDing: 📊1 in 57 people in New York City have tested positive for coronavirus, 1 in 221 people in New York City have been hospitali…"
"RT @BBCLBicker: For the second day in a row, no one has died from coronavirus in South Korea. 10 new cases have been confirmed."
"RT @mikebravodude: ""An international chorus of doctors and health experts urged people not to drink or inject disinfectant""  Common Vaccine…"
RT @ryanstruyk: Reported US coronavirus deaths:  8 weeks ago: 0 deaths 7 weeks ago: 17 deaths 6 weeks ago: 49 deaths 5 weeks ago: 249 death…
"BBC News - Coronavirus: US death toll passes 50,000 in world's deadliest outbreak https://t.co/RiQcCnXyqh"
"RT @NicoleSganga: Today, the Trump campaign launched its official ""Trump 2020"" app.   Its developer @phunware received a $2.85 million loan…"
"RT @P4tR10tBoo: 🚨🚨🚨 While The Pandemic Has Altered Our Lives, The Trump Admin Is Gaining Speed To Get The Border Wall Completed 💥💥💥  https:…"
RT @TheRealCaingo: Rona has left the chat  🤯 #coronavirus #TrumpDisinfectant https://t.co/OXRxVsybzQ
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
RT @ewarren: We shouldn’t be drinking or injecting disinfectants. Let's not further overwhelm our medical professionals—and let’s not take…
RT @4FreedominIran: #IransAngels  All Rouhani had to do was back the Iranian doctors &amp; nurses. Instead he plunged the hole nation into anot…
"RT @AABerwick: While millions of people go hungry in Venezuela, acute fuel shortages are forcing farmers to let crops rot in fields or feed…"
"RT @Mike_Pence: From early in this effort, President @realDonaldTrump has called forth a whole-of-government response to the Coronavirus. T…"
RT @Laya02535271: What say you @NYGovCuomo  https://t.co/PgXZwrApGq
RT @ElParece: The SARS-CoV-2 pandemic has managed to do in a matter of weeks what has eluded counternarcotics law enforcement for decades:…
"RT @joshmich: Vietnam: the coronavirus success story almost no one is talking about? No reported cases there in a week, no reported deaths…"
RT @simonvouet1: SHOCKING: 80% of Swine Flu Victims were Under 65 - No Lockdown... 84% of Coronavirus Victims Are Over 60 - Lockdown Requir…
RT @Yamiche: Confirming @jonathanvswan's reporting: Pres Trump is planning to pare down WH pressers &amp; may stop holding them daily. A WH sou…
Couldn’t be more proud to work alongside these fantastic journalists who’ve put in countless hours serving their co… https://t.co/K09MRQMMiP
RT @MSF_USA: YOUR DONATION DOUBLED: Become a monthly donor today and your first three months’ gifts will be matched. Help us keep respondin…
"RT @atrupar: Here's a mashup of Trump claiming today he was just asking ""a very sarcastic question to the reporters in the room"" when he mu…"
"RT @CBSNews: The family of this 4-year-old says they did everything right, but the little boy still contracted coronavirus and had to fight…"
Nutrition&gt;Coronavirus - Could That Sore Throat Be a Sign of C &gt;&gt; https://t.co/eS50JwfBws #nutrition https://t.co/fRFhLKfhIm
"RT @SethAbramson: 34/ In November 2019, just a few weeks after Trump gets the Biden dirt he demanded from China, U.S. intelligence tells Tr…"
RT @RawStory: ‘Trump is a laughing stock’ trends nationwide while the president cuts short coronavirus briefing  #TrumpIsALaughingStock   h…
RT @ryanstruyk: Reported US coronavirus deaths:  8 weeks ago: 0 deaths 7 weeks ago: 17 deaths 6 weeks ago: 49 deaths 5 weeks ago: 249 death…
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
"RT @spectatorindex: SPAIN: 107 year old woman Ana del Valle, who beat the Spanish flu in 1918, has now also beaten a coronavirus infection."
"RT @MSNBC: Reporter Jonathan Swan tells @AriMelber ""with all likelihood"" President Trump will no longer hold daily White House coronavirus…"
RT @davematt88: Now that I know that disinfectants can cure coronavirus I'm working on my special disinfectant cocktails:  Sex on the bleac…
RT @jflier: Almost 90 percent of coronavirus patients on ventilators died in large U.S. study - many other important findings- The Washingt…
"RT @ArchKennedy: Voting by mail, bypassing voter ID laws, creates more opportunities for fraud.  NO WONDER NERVOUS NANCY PELOSI WANTS TO EX…"
RT @DrDenaGrayson: ⚠️The government is scrambling to stave off a potential wave of public health emergencies sparked by @realDonaldTrump’s…
"RT @kaitlancollins: Per the pool in the Oval Office right now, Trump now says he was being sarcastic when he mused that disinfectants could…"
RT @latimes: Wuhan was the fentanyl capital of the world. Then coronavirus hit https://t.co/6C9hkYHbwN
"@PBS Coronavirus Pandemic program is comprehensive. Trump failed us, it's very clear.    #TrumpVirusCoverup"
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
"RT @maddow: ""Mr. Trump abruptly announced that he would be speaking at West Point. That was news to everyone, including West Point. They ar…"
RT @LifeOfEdgar: Coronavirus hearing that some states are opening back up by this weekend https://t.co/9XVOmbhzHQ
RT @BBCWorld: How do you fight a locust invasion amid coronavirus? https://t.co/sR0jxVQMp1
"RT @TonyKrvaric: This is what combining common sense and science looks like. It's time to open up responsibly. ""Accelerated Urgent Care Doc…"
"RT @digvijaya_28: India coronavirus doctors: Notes on hope, fear and longing - BBC News  Our Doctors and Health Workers are the Real Heroes…"
"RT @NicoleSganga: Today, the Trump campaign launched its official ""Trump 2020"" app.   Its developer @phunware received a $2.85 million loan…"
Interesting and positive development in current times.... https://t.co/TtfTIWPatj
RT @clairlemon: Forty-three men lived in factory for 28 days working day &amp; night to produce enough raw materials to produce 5 masks for eve…
RT @leahmcelrath: A man writes to Trump touting a disinfectant cure for COVID19.  Trump suggests such a treatment on television.  The man i…
"RT @CREWcrew: Ivanka Trump and Jared Kushner reportedly traveled to a Trump golf club this month, with the protection of the Secret Service…"
"RT @ndtv: ""Let the home be mandir, gurdwara, masjid and church till we win fight against #coronavirus"": Mamata Banerjee https://t.co/N3APtv…"
RT @kopfdobrik: coronavirus leaving my body after david dobrik saying “stay healthy cuties!!” https://t.co/cSofmGjcfK
"RT @CalebJHull: While he was infected with coronavirus, CNN's Chris Cuomo left his home and got into a fight with a cyclist who called him…"
RT @MarshaBlackburn: 🚨 ALERT🚨   The @WHO Director was the leader of a political group the US has designated as a violent terrorist organiza…
"“Local governments have to have budget relief, direct stimulus funds from the federal government,” Kentucky Gov. Be… https://t.co/W025ezBy1s"
RT @NeilRog49855230: @Prof_John_Frink 1) I've been questioning Google many ways without successfully finding any discussion about this (I w…
RT @NIHDirector: New tool in the fight against #coronavirus outbreak - #NIH issued treatment guidelines for #COVID19 today. Based on publis…
FDA’s Woodcock on authorizing emergency use for hydroxychloroquine: ‘We did the best we could’ https://t.co/F8VdxCBh9m via @statnews
"RT @CBSNews: The family of this 4-year-old says they did everything right, but the little boy still contracted coronavirus and had to fight…"
RT @dfaber84: Could someone tell Trump right before his press conference that drinking 14 gallons of milk a day prevents Coronavirus.
"RT @jsolomonReports: Secret Service reportedly had to get involved in dispute between White House, CNN over press room access to coronaviru…"
RT @washingtonpost: Trump says he will block emergency coronavirus aid for U.S. Postal Service if it doesn’t hike prices immediately https:…
RT @PatrickStrud: It is with great sadness that we report the death of Shahin Shahablou to the coronavirus.  He was a political prisoner in…
"RT @ryanstruyk: Reported US coronavirus deaths:  Feb. 24: 0 deaths Mar. 24: 704 deaths Apr. 24: 51,017 deaths"
"RT @kylegriffin1: Since Trump declared that ""the coronavirus is very much under control in the USA"" in February, more than 900,000 cases ha…"
"RT @seanhannity: Report: FBI Knew McCain Leaked Steele Dossier, Now Blames Coronavirus For Not Releasing Documents https://t.co/7aDnfxWkKJ"
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
"RT @dcexaminer: .@realdonaldtrump's coronavirus briefings are showing the ""bias and disrespect"" the media directs at the President.  Almost…"
RT @billmaher: Stop trying to get me to watch Tiger King. I already have to watch one bottle-blonde from reality TV. And the other reason I…
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
"RT @CREWcrew: Ivanka Trump and Jared Kushner reportedly traveled to a Trump golf club this month, with the protection of the Secret Service…"
RT @mirandayaver: April 23: Trump suggests that injecting disinfectant can kill coronavirus.  April 24: 30 New Yorkers called poison contro…
"RT @GlobalBC: Take a rare look inside a B.C. hospital, as its staff struggles to handle the unprecedented #COVID19 crisis. https://t.co/lsb…"
"RT @nytimes: There is no evidence that sunlight, bleach or any disinfectant can cure coronavirus in the body https://t.co/xEd0nztSIZ"
"RT @AC360: .@Andy Cohen, who survived coronavirus, says he was told he’s ineligible to donate his antibody rich plasma to help those battli…"
"RT @SethAbramson: BREAKING NEWS: Evidence Emerges That Trump Lied About Immigration Ban; Per Leaked Audio of His Top Adviser, It Had Nothin…"
"RT @ericuman: White House are blaming the **guy who briefed Trump**, arguing he ""allowed for Trump to get confused.""  WTF does that even me…"
"RT @RealCandaceO: I reported on this over a month ago, and everyone thought it was a conspiracy. Now health departments are admitting they…"
"RT @michikokakutani: Phunware, a data firm for Trump campaign, got millions in coronavirus small business help. via ⁦@CBSNews⁩  https://t.c…"
