tweet
RT @David__Osland: Two of Allison Pearson's friends are 'unilaterally leaving lockdown'. Two of my friends have died of coronavirus.
"RT @jdawsey1: “Self-censoring to appease the China Communist Party.” Pressured by China, E.U. Softens Report on Covid-19 Disinformation ⁦@m…"
RT @readyletsgo27: Newt Gingrich: Coronavirus shouldn’t keep America closed for months – Let’s reopen based on local conditions. America ne…
"RT @MrDiddy85: No tests, no checks... and no sense: Hundreds of passengers arrive at Heathrow from virus hotspots - and they're not even st…"
"RT @NPR: More than 2.8 million cases of the coronavirus have been confirmed globally, with over 190,000 people killed.  Our interactive map…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @julie_kelly2: Growing suspicion that CV-19 spread for months. “I remember her telling me back in December of a number of patients who c…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @maddow: ""Mr. Trump abruptly announced that he would be speaking at West Point. That was news to everyone, including West Point. They ar…"
"RT @AmandaPresto: Two counties in Cali, NYC, Florida: the trend in antibody testing is clear: COIVD is more widespread than anticipated, an…"
"RT @tesssummers98: Would you miss cash? I never use it myself, but should we keep it? https://t.co/jq5z4L6wYW"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
California protest erupts over state’s coronavirus stay-at-home rules  https://t.co/XHaYNhfVxO
"RT @B52Malmet: 48 “press briefings” aka campaign rallies, what have we learned? Trump enjoys beating up journalists. Malaria pills are good…"
"RT @WIONews: #Gravitas | The Coronavirus has taken more than 1,00,000 lives. The outbreak is a big blow to the world economy. There is a sh…"
RT @V_actually: PA Gov. Wolf Caught Adding Up to 269 Fake Coronavirus Deaths to State Totals  Rampant corruption exposed like never before.…
"RT @AfricaFactsZone: 27-year-old Otsile Moje is manufacturing top quality, affordable disposable and reusable non-woven medical gowns to fi…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
Our Regional Community Coordinator Shaun Pender explains how our @Unite_Community members are supporting people thr… https://t.co/Yk1UmHxRFI
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @nytimes: A workout in an upstairs gym. A protein shake for breakfast. A suit or blazer on for the day. Joe Biden has developed a routin…
"RT @EllenBarryNYT: Tiny, crowded Chelsea has an infection rate six times the Massachusetts average. ""The working poor, the underclass, the…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @SkyNews: Watch live: Home Secretary Priti Patel holds the government's daily #coronavirus news conference, as UK hospital deaths pass 2…"
RT @FT: Tata Steel calls on UK to lift £50m-cap on coronavirus aid https://t.co/n1Ckrca5yu
RT @GeorgWebb: My response to this National Review article where I am cited.  Responding To National Review Article About CoronaVirus Early…
RT @fuelgrannie: “using the cover of coronavirus to disadvantage candidates seeking to improve diversity and representation”😒  there is no…
RT @CDCgov: Tribal leaders: You can help safeguard your communities from #COVID19 during funerals and burials. Actions like social distanci…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"cc @mikequindazzi @antgrasso @fisher85m Prepare for a 'new normal' as #covid19 restrictions ease, said @who officia… https://t.co/XNRDKFZHJZ"
"RT @billhelm: If you haven’t gotten your stimulus payment yet, the IRS portal to enter your info appears to be working for more people now.…"
RT @marklevinshow: It gets worse.  Cuomo refused nursing home requests to send the coronavirus patients to the USNS Comfort https://t.co/Sh…
"RT @harari_yuval: Watch Yuval answer questions from @rahulkanwal about security,  globalization, and religion in a post-coronavirus world o…"
RT @dabeard: At least 30 New Yorkers ingested household cleaners in the 18 hours since the president suggested using it to fight #coronavir…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @SkyNews: Watch live: Home Secretary Priti Patel holds the government's daily #coronavirus news conference, as UK hospital deaths pass 2…"
"RT @TinaSfon: Coronavirus deaths more than double at Illinois nursing homes, data shows https://t.co/JA6Gzk72I4 via @SunTimes"
RT @crowdfundernews: Help make it happen for Electronic Reusable Air Purifying Face Mask on #indiegogo https://t.co/pEDdFQWSSz #crowdfundin…
RT @paulkrugman: 3 months ago 3/ https://t.co/3zzOeoCGwp
RT @Jim_Jordan: President Trump is draining the Swamp. But the Swamp is fighting back.  • 2016: FBI spies on campaign • 2017-2019: Mueller…
RT @DepSecHargan: ICYMI: Last week @VP announced that the administration is encouraging patients who have fully recovered from #COVID-19 to…
RT @marklevinshow: New York authorities knew their decision to send coronavirus patients to nursing homes would result in death — they sent…
"RT @cnni: From Monday, the Czech Republic will reopen some shops, gyms without locker rooms and showers, libraries and outdoor areas in zoo…"
RT @bennyjohnson: Pelosi says her falsely accusing President Trump of calling Coronavirus a “Hoax” was the result of an “Epiphany” she had…
RT @AmyMcGrathKY: Health insurance premiums may rise by as much as 40% next year for 150 million people because of the cost of treating cor…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @MyDoncaster: 3: When the REAL opponent is as powerful as #coronavirus is, STOP FIGHTING EACH OTHER.  That means we all #StayHome, keep…"
"RT @kylegriffin1: Philip Kahn believed that history repeats itself, a truism that has hit home for his family in extraordinary fashion. His…"
RT @Bob61571: @carolmswain Would they release a dozen Coronavirus Positive nursing home residents into the community??  Don't think so....
RT @TeaPainUSA: Trump is more dangerous than COVID-19. https://t.co/hq3yDkPFXA
@cameronks Asymptomatic young people having strokes. I think this is actually a disease of the blood. Red blood cel… https://t.co/RoO82vXP31
"RT @BarackObama: If we want life to approach anything like normal anytime soon, we need a comprehensive testing program. It’s not going to…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @USATODAY: United Airlines became the first large U.S. airline to require flight attendants to wear face masks. https://t.co/1RsggQsBmk
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @marklevinshow: It gets worse.  Cuomo refused nursing home requests to send the coronavirus patients to the USNS Comfort https://t.co/Sh…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @MSNBC: “I don’t think we had any idea of how much damage he would do in the months ahead,” House Intelligence Cmte. Chairman Schiff say…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @marklevinshow: 1. It took the New York Times over a month to report on the deadly decisions to send coronavirus patients to nursing hom…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"@tannerkahler @WISN12News @GovEvers @ABC @ABCNewsLive Let’s just hope they are all republicans, and they stay away… https://t.co/1StVsksS7u"
"RT @cgreensit: Fascinating discussion of the rise of right-wing religious extremists, influential members, their broader strategy, and how…"
RT @marklevinshow: It gets worse.  Cuomo refused nursing home requests to send the coronavirus patients to the USNS Comfort https://t.co/Sh…
RT @washingtonpost: Perspective: I work at Smithfield Foods. I’m suing them over putting our lives at risk for your dinner. https://t.co/yC…
RT @NatSecCNN: @barbarastarrcnn takes a look at how the coronavirus pandemic has shaken the US military https://t.co/yNCqwDiD7W
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @marklevinshow: 1. It took the New York Times over a month to report on the deadly decisions to send coronavirus patients to nursing hom…
RT @jeremynewberger: Trump making West Point cadets return to West Point to be used as props for a speech in Coronavirus ravaged NY is pret…
"RT @CarolLeonnig: ""This is crazy"". Young and middle-aged people, barely sick with covid-19, are dying from strokes.  A surgeon trying to pu…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
The Guardian: Debacle of Trump's coronavirus disinfectant comments could be tipping point. https://t.co/71O1iUsune  via @GoogleNews
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @mvmeet: The worst is yet to come!  Reports claim that Hundreds of missing Tablighi Jamaat members could spurt another Coronavirus wave…
"RT @NYTParenting: Learning at home? Museums, libraries, zoos and even NASA are offering lessons, activities and fun online for all ages. ht…"
"RT @nytimes: As part of the coronavirus stimulus package that became law last month, the U.S. government is giving away $174 billion in tem…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @WHO: There is currently no evidence that people who have recovered from #COVID19 and have antibodies are protected from a second infect…
"RT @AmandaPresto: Two counties in Cali, NYC, Florida: the trend in antibody testing is clear: COIVD is more widespread than anticipated, an…"
"RT @joncoopertweets: Medical supplier says FEMA seized 400,000 N95 masks destined for medical workers during the coronavirus pandemic, and…"
RT @faisalahmadj: What can we learn from the cracks in Singapore’s once-lauded response to the pandemic? If you don’t care of your marginal…
RT @lesleyabravanel: @realDonaldTrump Calling for the resignation of a president who muses about the use of household cleaning products to…
RT @spectatorindex: FRANCE: Health Minister Oliver Veran agrees with study that concluded the country's coronavirus lockdown measures have…
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
RT @HoustyDude: This is absolutely unreal!!! Please listen to @PeterStefanovi2 and then let it digest for a second or two.... Am I mistaken…
"RT @BreitbartNews: NOLTE: ""The Washington Post’s Amber Phillips was caught red-handed spreading fake news about the cost of isopropyl alcoh…"
RT @tvtoni: California state fair is cancelled due to coronavirus  https://t.co/YOeV3vCboC
"RT @BBCNewsnight: TONIGHT: The Guardian has reported that Boris Johnson’s chief political adviser Dominic Cummings attended SAGE, the indep…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @robodellaz: Despite calls for more COVID-19 testing in Arizona, the number of tests done each week has fallen. Positive tests are up, w…"
"RT @joncoopertweets: Medical supplier says FEMA seized 400,000 N95 masks destined for medical workers during the coronavirus pandemic, and…"
"RT @DiamondandSilk: The left-wing media smeared us for questioning whether the number of deaths were inflated. When this is over, most stat…"
RT @GatestoneInst: More than a dozen countries on four continents have reported problems with Chinese-made medical supplies. The problems r…
"RT @Reuters: ""No evidence"" yet that recovered COVID patients cannot be reinfected: WHO https://t.co/L9nikiyysD https://t.co/80P01ONTQe"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @SenSanders: Millions of families need federal help right now for the food, shelter, income, and health care they need.  The absolute la…"
"RT @realDonaldTrump: The Do Nothing Democrats are spending much of their money on Fake Ads. I never said that the CoronaVirus is a “Hoax”,…"
"RT @KobeissiLetter: #CORONAVIRUS VS SWINE FLU UPDATED:  COVID-19 has killed 175,000+ people in 113 days. This is three times the rate as th…"
